Page.Name,Created,Type,URL,Link,Link.Text
Jorge Lanata 3.0,2019-11-26 14:32:47,Link,https://www.facebook.com/2022774791280293/posts/3061122347445527,http://hotelsanfranciscotlaxcala.mx/presos-k-amado-boudou-julio-de-vido-y-milagro-sala-convocan-a-una-marcha-con-la-consigna-navidad-sin-presos-politicos/,Presos K Amado Boudou Julio De Vido y Milagro Sala convocan a una marcha con la consigna “Navidad sin presos políticos”
Jorge Lanata Noticias,2019-11-26 14:33:50,Link,https://www.facebook.com/891620364294476/posts/2295304643926034,http://hotelsanfranciscotlaxcala.mx/presos-k-amado-boudou-julio-de-vido-y-milagro-sala-convocan-a-una-marcha-con-la-consigna-navidad-sin-presos-politicos/,Presos K Amado Boudou Julio De Vido y Milagro Sala convocan a una marcha con la consigna “Navidad sin presos políticos”
Noticias Increíbles,2019-11-26 14:40:52,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2166871340273288,http://hotelsanfranciscotlaxcala.mx/presos-k-amado-boudou-julio-de-vido-y-milagro-sala-convocan-a-una-marcha-con-la-consigna-navidad-sin-presos-politicos/,Presos K Amado Boudou Julio De Vido y Milagro Sala convocan a una marcha con la consigna “Navidad sin presos políticos”
Jorge Lanata Informando,2019-11-26 14:41:33,Link,https://www.facebook.com/JorgeLanataInformando/posts/1208675665998545,http://hotelsanfranciscotlaxcala.mx/presos-k-amado-boudou-julio-de-vido-y-milagro-sala-convocan-a-una-marcha-con-la-consigna-navidad-sin-presos-politicos/,Presos K Amado Boudou Julio De Vido y Milagro Sala convocan a una marcha con la consigna “Navidad sin presos políticos”
Jorge Lanata Comunidad,2019-11-26 14:50:51,Link,https://www.facebook.com/1896896463924719/posts/2443502282597465,http://hotelsanfranciscotlaxcala.mx/presos-k-amado-boudou-julio-de-vido-y-milagro-sala-convocan-a-una-marcha-con-la-consigna-navidad-sin-presos-politicos/,Presos K Amado Boudou Julio De Vido y Milagro Sala convocan a una marcha con la consigna “Navidad sin presos políticos”
Jorge Lanata 24h,2019-11-26 15:10:11,Link,https://www.facebook.com/1725134714435064/posts/2509549109326950,http://hotelsanfranciscotlaxcala.mx/presos-k-amado-boudou-julio-de-vido-y-milagro-sala-convocan-a-una-marcha-con-la-consigna-navidad-sin-presos-politicos/,Presos K Amado Boudou Julio De Vido y Milagro Sala convocan a una marcha con la consigna “Navidad sin presos políticos”
Jorge Lanata Informa,2019-11-26 15:25:32,Link,https://www.facebook.com/1610532302597058/posts/2448726918777588,http://hotelsanfranciscotlaxcala.mx/presos-k-amado-boudou-julio-de-vido-y-milagro-sala-convocan-a-una-marcha-con-la-consigna-navidad-sin-presos-politicos/,Presos K Amado Boudou Julio De Vido y Milagro Sala convocan a una marcha con la consigna “Navidad sin presos políticos”
Argentina HOY,2019-11-26 15:55:53,Link,https://www.facebook.com/399727347069661/posts/968045176904539,http://hotelsanfranciscotlaxcala.mx/presos-k-amado-boudou-julio-de-vido-y-milagro-sala-convocan-a-una-marcha-con-la-consigna-navidad-sin-presos-politicos/,Presos K Amado Boudou Julio De Vido y Milagro Sala convocan a una marcha con la consigna “Navidad sin presos políticos”
Jorge Lanata HOY,2019-11-27 14:31:42,Link,https://www.facebook.com/838045592996579/posts/1755997411201388,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Noticias Increíbles,2019-11-27 14:38:36,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2167705203523235,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Yo estoy con Lanata,2019-11-27 14:43:36,Link,https://www.facebook.com/YoEstoyConLanata/posts/2639723262770008,http://hotelsanfranciscotlaxcala.mx/presos-k-amado-boudou-julio-de-vido-y-milagro-sala-convocan-a-una-marcha-con-la-consigna-navidad-sin-presos-politicos/,Presos K Amado Boudou Julio De Vido y Milagro Sala convocan a una marcha con la consigna “Navidad sin presos políticos”
Jorge Lanata 3.0,2019-11-27 14:55:01,Link,https://www.facebook.com/2022774791280293/posts/3062454567312305,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Jorge Lanata Informando,2019-11-27 15:08:58,Link,https://www.facebook.com/JorgeLanataInformando/posts/1209677462565032,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Jorge Lanata Comunidad,2019-11-27 15:10:25,Link,https://www.facebook.com/1896896463924719/posts/2444503649163995,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Jorge Lanata PPT,2019-11-27 15:40:27,Link,https://www.facebook.com/1800651526836664/posts/2602484063320069,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Jorge Lanata Noticias,2019-11-27 15:55:04,Link,https://www.facebook.com/891620364294476/posts/2297520610371104,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Jorge Lanata 24h,2019-11-27 16:20:56,Link,https://www.facebook.com/1725134714435064/posts/2510514895897038,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Jorge Lanata Informa,2019-11-27 16:25:52,Link,https://www.facebook.com/1610532302597058/posts/2449722928677987,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Argentina HOY,2019-11-27 16:40:51,Link,https://www.facebook.com/399727347069661/posts/968903443485379,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Yo estoy con Lanata,2019-11-27 18:45:45,Link,https://www.facebook.com/YoEstoyConLanata/posts/2642345165841151,http://hotelsanfranciscotlaxcala.mx/el-cargo-que-alberto-fernandez-le-habria-solicitado-a-cristina-kirchner-antes-de-ser-candidato/,El cargo que Alberto Fernández le habría solicitado a Cristina Kirchner antes de ser candidato
Jorge Lanata HOY,2019-11-27 19:57:04,Link,https://www.facebook.com/838045592996579/posts/1756231871177942,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Noticias Increíbles,2019-11-27 20:07:31,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2167887156838373,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Jorge Lanata Informando,2019-11-27 20:13:44,Link,https://www.facebook.com/JorgeLanataInformando/posts/1209878395878272,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Yo estoy con Lanata,2019-11-27 20:15:13,Link,https://www.facebook.com/YoEstoyConLanata/posts/2642818229127178,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Jorge Lanata 3.0,2019-11-27 20:30:46,Link,https://www.facebook.com/2022774791280293/posts/3062701313954297,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Jorge Lanata Comunidad,2019-11-27 20:45:39,Link,https://www.facebook.com/1896896463924719/posts/2444703549144005,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Jorge Lanata PPT,2019-11-27 21:20:34,Link,https://www.facebook.com/1800651526836664/posts/2602728893295586,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Jorge Lanata Noticias,2019-11-27 21:35:57,Link,https://www.facebook.com/891620364294476/posts/2298008386988993,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Jorge Lanata 24h,2019-11-27 21:50:55,Link,https://www.facebook.com/1725134714435064/posts/2510709762544218,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Jorge Lanata Informa,2019-11-27 22:05:54,Link,https://www.facebook.com/1610532302597058/posts/2449928298657450,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Argentina HOY,2019-11-27 22:20:47,Link,https://www.facebook.com/399727347069661/posts/969078183467905,http://hotelsanfranciscotlaxcala.mx/jorge-lanata-conto-los-detalles-de-la-visita-que-le-efectuara-mauricio-macri-en-el-hospital/,Jorge Lanata contó los detalles de la visita que le efectuara Mauricio Macri en el hospital
Jorge Lanata HOY,2019-11-28 7:44:00,Link,https://www.facebook.com/838045592996579/posts/1756705777797218,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Noticias Increíbles,2019-11-28 7:51:15,Link,https://www.facebook.com/NoticiasIncreiblesArg/posts/2168261003467655,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Yo estoy con Lanata,2019-11-28 8:00:25,Link,https://www.facebook.com/YoEstoyConLanata/posts/2643786532363681,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Jorge Lanata Informando,2019-11-28 8:06:48,Link,https://www.facebook.com/JorgeLanataInformando/posts/1210322002500578,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Jorge Lanata 3.0,2019-11-28 8:15:24,Link,https://www.facebook.com/2022774791280293/posts/3063225623901866,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Jorge Lanata Comunidad,2019-11-28 8:30:21,Link,https://www.facebook.com/1896896463924719/posts/2445151889099171,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Jorge Lanata PPT,2019-11-28 9:15:48,Link,https://www.facebook.com/1800651526836664/posts/2603192469915895,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Jorge Lanata Noticias,2019-11-28 9:30:16,Link,https://www.facebook.com/891620364294476/posts/2299006670222498,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Jorge Lanata 24h,2019-11-28 9:45:37,Link,https://www.facebook.com/1725134714435064/posts/2511132012501993,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Jorge Lanata Informa,2019-11-28 10:00:31,Link,https://www.facebook.com/1610532302597058/posts/2450346915282255,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Argentina HOY,2019-11-28 10:15:24,Link,https://www.facebook.com/399727347069661/posts/969454466763610,http://hotelsanfranciscotlaxcala.mx/lamentables-declaraciones-nito-aza-aseguro-que-mauricio-macri-uso-a-mirtha-legrand/,Lamentables Declaraciones |- Nito aza: aseguró que Mauricio Macri usó a Mirtha Legrand
Jorge Lanata HOY,2019-11-28 14:00:05,Link,https://www.facebook.com/838045592996579/posts/1756952977772498,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-una-explosiva-influencer-politica-macri-fue-un-titere-de-marcos-pena/,"Luciana Salazar, una explosiva influencer política : ""Macri fue un títere de Marcos Peña"""
Yo estoy con Lanata,2019-11-28 14:15:05,Link,https://www.facebook.com/YoEstoyConLanata/posts/2644284278980573,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-una-explosiva-influencer-politica-macri-fue-un-titere-de-marcos-pena/,"Luciana Salazar, una explosiva influencer política : ""Macri fue un títere de Marcos Peña"""
Jorge Lanata 3.0,2019-11-28 14:30:00,Link,https://www.facebook.com/2022774791280293/posts/3063474797210282,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-una-explosiva-influencer-politica-macri-fue-un-titere-de-marcos-pena/,"Luciana Salazar, una explosiva influencer política : ""Macri fue un títere de Marcos Peña"""
Jorge Lanata Comunidad,2019-11-28 14:45:15,Link,https://www.facebook.com/1896896463924719/posts/2445362269078133,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-una-explosiva-influencer-politica-macri-fue-un-titere-de-marcos-pena/,"Luciana Salazar, una explosiva influencer política : ""Macri fue un títere de Marcos Peña"""
Jorge Lanata PPT,2019-11-28 15:30:02,Link,https://www.facebook.com/1800651526836664/posts/2603440583224417,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-una-explosiva-influencer-politica-macri-fue-un-titere-de-marcos-pena/,"Luciana Salazar, una explosiva influencer política : ""Macri fue un títere de Marcos Peña"""
Jorge Lanata Noticias,2019-11-28 15:45:58,Link,https://www.facebook.com/891620364294476/posts/2299493533507145,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-una-explosiva-influencer-politica-macri-fue-un-titere-de-marcos-pena/,"Luciana Salazar, una explosiva influencer política : ""Macri fue un títere de Marcos Peña"""
Jorge Lanata 24h,2019-11-28 16:00:11,Link,https://www.facebook.com/1725134714435064/posts/2511337465814781,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-una-explosiva-influencer-politica-macri-fue-un-titere-de-marcos-pena/,"Luciana Salazar, una explosiva influencer política : ""Macri fue un títere de Marcos Peña"""
Jorge Lanata Informa,2019-11-28 16:15:05,Link,https://www.facebook.com/1610532302597058/posts/2450571091926504,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-una-explosiva-influencer-politica-macri-fue-un-titere-de-marcos-pena/,"Luciana Salazar, una explosiva influencer política : ""Macri fue un títere de Marcos Peña"""
Argentina HOY,2019-11-28 16:30:44,Link,https://www.facebook.com/399727347069661/posts/969641640078226,http://hotelsanfranciscotlaxcala.mx/luciana-salazar-una-explosiva-influencer-politica-macri-fue-un-titere-de-marcos-pena/,"Luciana Salazar, una explosiva influencer política : ""Macri fue un títere de Marcos Peña"""
